StudentID,Name,AcademicInterest,ExtracurricularActivities,Skillset1,Skillset2,Skillset3,Skillset4,Skillset5,Location,YearOfStudy,Major,GPA,Language1,Language2,Language3,Language4,Language5,ResearchInterests,Attendance,SkillCount,LanguageCount,CompositeScore
620,Tammy Higgins,Computer Science,Coding Club,Programming,Public Speaking,Unknown,Unknown,Unknown,San Francisco,Sophomore,History,3.06,French,Japanese,Spanish,Chinese,Unknown,Cognitive Psychology,0.4,2,4,1.73
621,Paul Cooper,Psychology,Volunteer Group,Data Analysis,Artistic,Unknown,Unknown,Unknown,New York,Senior,Computer Science,2.49,French,Japanese,Chinese,English,Spanish,Cybersecurity,0.09,2,5,1.29
622,Michael Brown,Biology,Coding Club,Programming,Data Analysis,Public Speaking,Leadership,Artistic,Los Angeles,Sophomore,Mathematics,3.43,German,French,Chinese,Spanish,Unknown,Social Sciences,0.68,5,4,2.06
623,Joseph Cohen,Computer Science,Volunteer Group,Public Speaking,Problem Solving,Artistic,Programming,Unknown,San Francisco,Freshman,Mathematics,3.81,Chinese,Japanese,French,Unknown,Unknown,Data Science,0.95,4,3,2.38
624,Meagan Johnson,Biology,Volunteer Group,Problem Solving,Public Speaking,Artistic,Data Analysis,Programming,New York,Junior,Mathematics,3.33,Chinese,German,Unknown,Unknown,Unknown,Robotics,0.52,5,2,1.93
625,Jennifer Smith,Biology,Coding Club,Data Analysis,Programming,Unknown,Unknown,Unknown,San Francisco,Graduate,Biology,3.52,German,Unknown,Unknown,Unknown,Unknown,Machine Learning,0.61,2,1,2.07
626,Lori Nguyen,History,Sports Team,Artistic,Unknown,Unknown,Unknown,Unknown,Boston,Senior,History,2.76,Spanish,Chinese,Japanese,English,French,Bioinformatics,0.17,1,5,1.46
627,Michele Jackson,Biology,Art Club,Leadership,Unknown,Unknown,Unknown,Unknown,Los Angeles,Freshman,Computer Science,3.75,English,French,Japanese,Spanish,Unknown,Biomedical Engineering,0.77,1,4,2.26
628,Adam Brown,Computer Science,Art Club,Artistic,Problem Solving,Programming,Unknown,Unknown,Los Angeles,Freshman,Psychology,2.71,Japanese,English,Spanish,Unknown,Unknown,Healthcare Management,0.14,3,3,1.43
629,Steven Valenzuela,Physics,Volunteer Group,Leadership,Unknown,Unknown,Unknown,Unknown,Los Angeles,Junior,Physics,2.13,Chinese,Japanese,Unknown,Unknown,Unknown,Robotics,0.1,1,2,1.12
630,Edwin Turner,Physics,Volunteer Group,Leadership,Data Analysis,Artistic,Unknown,Unknown,San Francisco,Freshman,Physics,2.95,Spanish,German,English,Unknown,Unknown,Natural Language Processing,0.24,3,3,1.6
631,Anna Brown,History,Coding Club,Programming,Leadership,Artistic,Data Analysis,Public Speaking,New York,Freshman,Mathematics,2.24,Japanese,Spanish,English,Unknown,Unknown,Astrophysics,0.2,5,3,1.22
632,Kenneth Schaefer,Psychology,Music Club,Public Speaking,Artistic,Programming,Unknown,Unknown,Houston,Senior,Biology,3.93,Chinese,English,Spanish,French,German,Sustainable Agriculture,0.91,3,5,2.42
633,Jerome Hamilton,History,Coding Club,Public Speaking,Data Analysis,Artistic,Problem Solving,Programming,Los Angeles,Graduate,Psychology,3.52,German,Unknown,Unknown,Unknown,Unknown,Blockchain Technology,0.56,5,1,2.04
634,Kathryn Shepard,Biology,Music Club,Data Analysis,Leadership,Unknown,Unknown,Unknown,Los Angeles,Freshman,History,3.69,English,Japanese,German,Spanish,Chinese,Political Science,0.82,2,5,2.26
635,Jesse Smith,Biology,Coding Club,Problem Solving,Programming,Leadership,Public Speaking,Unknown,San Francisco,Graduate,Computer Science,3.15,Spanish,English,French,Japanese,German,Natural Language Processing,0.28,4,5,1.71
636,Karen Jones,Psychology,Debate Club,Programming,Public Speaking,Leadership,Unknown,Unknown,Houston,Graduate,Psychology,2.71,Spanish,Unknown,Unknown,Unknown,Unknown,Space Exploration,0.12,3,1,1.42
637,Danny Clark,Physics,Volunteer Group,Public Speaking,Problem Solving,Artistic,Unknown,Unknown,Boston,Freshman,History,2.19,English,Unknown,Unknown,Unknown,Unknown,Cognitive Psychology,0.04,3,1,1.12
638,William Taylor,Psychology,Sports Team,Leadership,Unknown,Unknown,Unknown,Unknown,New York,Sophomore,Psychology,3.46,English,French,Chinese,German,Japanese,Healthcare Management,0.57,1,5,2.02
639,Karen James,Mathematics,Volunteer Group,Programming,Problem Solving,Data Analysis,Unknown,Unknown,Houston,Senior,Physics,2.71,Spanish,Chinese,German,French,Unknown,Urban Planning,0.19,3,4,1.45
640,Victoria Wilson,Physics,Art Club,Artistic,Unknown,Unknown,Unknown,Unknown,Boston,Sophomore,Mathematics,3.42,Chinese,German,Unknown,Unknown,Unknown,Quantum Computing,0.57,1,2,1.99
641,Leslie Lee,Mathematics,Sports Team,Artistic,Data Analysis,Programming,Unknown,Unknown,New York,Junior,Mathematics,3.61,Spanish,Unknown,Unknown,Unknown,Unknown,Sustainable Agriculture,0.71,3,1,2.16
642,Tammy Stewart,Physics,Art Club,Problem Solving,Data Analysis,Leadership,Unknown,Unknown,Boston,Senior,Psychology,2.78,Japanese,Unknown,Unknown,Unknown,Unknown,Renewable Energy,0,3,1,1.39
643,Sarah House,Biology,Music Club,Public Speaking,Data Analysis,Programming,Leadership,Unknown,Chicago,Graduate,Mathematics,3.64,French,German,Unknown,Unknown,Unknown,Blockchain Technology,0.75,4,2,2.2
644,Frank Sharp,Physics,Debate Club,Programming,Public Speaking,Problem Solving,Data Analysis,Unknown,Los Angeles,Sophomore,Psychology,3.83,English,Unknown,Unknown,Unknown,Unknown,Behavioral Economics,0.95,4,1,2.39
645,Jenna Hoover,Psychology,Art Club,Data Analysis,Artistic,Leadership,Problem Solving,Public Speaking,Boston,Senior,Biology,3.55,Chinese,English,Spanish,Japanese,German,Quantum Computing,0.59,5,5,2.07
646,James Landry,Physics,Art Club,Problem Solving,Artistic,Leadership,Programming,Data Analysis,Los Angeles,Graduate,Physics,2.08,English,Unknown,Unknown,Unknown,Unknown,Nanotechnology,0.15,5,1,1.12
647,Cody Lee,Computer Science,Art Club,Data Analysis,Leadership,Programming,Public Speaking,Problem Solving,San Francisco,Senior,Mathematics,3.81,Chinese,French,German,Unknown,Unknown,Data Science,0.95,5,3,2.38
648,Monique Bartlett,Psychology,Music Club,Problem Solving,Programming,Data Analysis,Public Speaking,Leadership,Houston,Graduate,Physics,2.21,Japanese,Spanish,Unknown,Unknown,Unknown,Cybersecurity,0.09,5,2,1.15
649,Amanda Harrison,Computer Science,Music Club,Leadership,Data Analysis,Programming,Problem Solving,Artistic,Houston,Sophomore,Physics,2.01,Japanese,Spanish,Chinese,German,Unknown,Renewable Energy,0.04,5,4,1.03
650,James Miller,Biology,Music Club,Leadership,Unknown,Unknown,Unknown,Unknown,Los Angeles,Sophomore,History,3.74,Japanese,English,Unknown,Unknown,Unknown,Environmental Sustainability,0.76,1,2,2.25
651,Maria Owen,History,Music Club,Leadership,Programming,Problem Solving,Public Speaking,Artistic,Chicago,Senior,History,3.31,Spanish,Chinese,German,French,Unknown,Human-Computer Interaction,0.41,5,4,1.86
652,Shawn Wells,Computer Science,Coding Club,Data Analysis,Public Speaking,Artistic,Programming,Unknown,San Francisco,Senior,Physics,2.61,German,Spanish,English,Unknown,Unknown,Natural Language Processing,0.05,4,3,1.33
653,Christopher Carter,Mathematics,Debate Club,Artistic,Public Speaking,Data Analysis,Problem Solving,Programming,Boston,Junior,History,2.47,Japanese,French,Unknown,Unknown,Unknown,Cybersecurity,0.07,5,2,1.27
654,Gwendolyn Mcgrath,Mathematics,Sports Team,Artistic,Data Analysis,Unknown,Unknown,Unknown,San Francisco,Senior,Biology,2.14,French,English,Unknown,Unknown,Unknown,Sustainable Agriculture,0.02,2,2,1.08
655,Wendy Burke,Mathematics,Music Club,Data Analysis,Artistic,Public Speaking,Problem Solving,Leadership,New York,Junior,History,2.51,Chinese,French,Unknown,Unknown,Unknown,Natural Language Processing,0.18,5,2,1.35
656,Kimberly Mclean,Physics,Debate Club,Artistic,Problem Solving,Public Speaking,Data Analysis,Programming,Houston,Senior,Computer Science,2.4,English,German,French,Japanese,Spanish,Behavioral Economics,0.13,5,5,1.27
657,David Fox,Mathematics,Volunteer Group,Programming,Public Speaking,Unknown,Unknown,Unknown,San Francisco,Junior,Psychology,3.96,English,German,French,Japanese,Unknown,Artificial Intelligence,0.87,2,4,2.42
658,Kristina Smith,History,Music Club,Data Analysis,Problem Solving,Unknown,Unknown,Unknown,Houston,Freshman,Psychology,2.08,English,Chinese,Spanish,Unknown,Unknown,Environmental Sustainability,0,2,3,1.04
659,Darrell Murphy,History,Art Club,Leadership,Artistic,Problem Solving,Unknown,Unknown,Boston,Sophomore,Psychology,2.8,French,Spanish,Unknown,Unknown,Unknown,Climate Change,0.04,3,2,1.42
660,Richard Harrison,Computer Science,Art Club,Leadership,Programming,Public Speaking,Data Analysis,Artistic,New York,Graduate,Biology,3.38,French,Japanese,Unknown,Unknown,Unknown,Sustainable Agriculture,0.49,5,2,1.94
661,David Good,History,Debate Club,Problem Solving,Leadership,Data Analysis,Public Speaking,Artistic,San Francisco,Sophomore,Physics,2.19,Spanish,French,Japanese,Unknown,Unknown,Robotics,0.22,5,3,1.21
662,Ashley Anderson,Computer Science,Debate Club,Data Analysis,Artistic,Leadership,Programming,Problem Solving,Houston,Graduate,Computer Science,2.38,French,Chinese,Unknown,Unknown,Unknown,Human-Computer Interaction,0.16,5,2,1.27
663,Marcus Taylor,Biology,Volunteer Group,Programming,Public Speaking,Unknown,Unknown,Unknown,New York,Sophomore,Mathematics,3.63,German,Chinese,English,French,Unknown,Bioinformatics,0.72,2,4,2.18
664,Gina Brown,Biology,Art Club,Leadership,Public Speaking,Programming,Unknown,Unknown,Los Angeles,Junior,Physics,2.02,Spanish,French,Japanese,Chinese,Unknown,Nanotechnology,0.08,3,4,1.05
665,Grant Castro,Biology,Sports Team,Artistic,Unknown,Unknown,Unknown,Unknown,Houston,Graduate,Psychology,3.91,Chinese,Japanese,Unknown,Unknown,Unknown,Urban Planning,0.93,1,2,2.42
666,Melanie Ross,Psychology,Coding Club,Data Analysis,Problem Solving,Public Speaking,Leadership,Programming,Boston,Freshman,Physics,3.87,Chinese,English,Unknown,Unknown,Unknown,Renewable Energy,0.9,5,2,2.39
667,Tina Forbes,Biology,Debate Club,Data Analysis,Leadership,Artistic,Public Speaking,Programming,San Francisco,Junior,Mathematics,2.08,German,French,Unknown,Unknown,Unknown,Data Science,0.21,5,2,1.15
668,Robert Knight,Physics,Coding Club,Programming,Problem Solving,Data Analysis,Artistic,Leadership,Los Angeles,Junior,History,2.09,Spanish,German,English,Japanese,Chinese,Educational Technology,0.17,5,5,1.13
669,William Benson,History,Sports Team,Data Analysis,Problem Solving,Programming,Leadership,Unknown,Houston,Junior,Biology,3.54,English,Unknown,Unknown,Unknown,Unknown,Urban Planning,0.63,4,1,2.09
670,Samuel Weber,Mathematics,Art Club,Data Analysis,Unknown,Unknown,Unknown,Unknown,New York,Graduate,Psychology,3.54,German,Japanese,Unknown,Unknown,Unknown,Political Science,0.7,1,2,2.12
671,Paul Baker,Mathematics,Art Club,Public Speaking,Leadership,Data Analysis,Programming,Problem Solving,Chicago,Junior,Psychology,3.18,German,Japanese,English,Unknown,Unknown,Natural Language Processing,0.39,5,3,1.79
672,Diana Peters,Physics,Volunteer Group,Data Analysis,Public Speaking,Problem Solving,Unknown,Unknown,Chicago,Junior,Physics,3.38,German,Japanese,English,Chinese,Spanish,Healthcare Management,0.51,3,5,1.94
673,Patrick Flores,Biology,Volunteer Group,Leadership,Public Speaking,Programming,Problem Solving,Unknown,Chicago,Graduate,Computer Science,2.41,French,Unknown,Unknown,Unknown,Unknown,Quantum Computing,0.15,4,1,1.28
674,Walter Flowers,Biology,Debate Club,Leadership,Artistic,Programming,Unknown,Unknown,New York,Freshman,Computer Science,3.24,German,Chinese,French,Japanese,English,Machine Learning,0.48,3,5,1.86
675,Linda Carr,Computer Science,Volunteer Group,Problem Solving,Data Analysis,Public Speaking,Leadership,Programming,San Francisco,Graduate,Biology,2.56,Spanish,Unknown,Unknown,Unknown,Unknown,Robotics,0,5,1,1.28
676,Timothy Moss,Computer Science,Volunteer Group,Leadership,Public Speaking,Problem Solving,Unknown,Unknown,Houston,Graduate,Mathematics,2.93,Japanese,Spanish,Unknown,Unknown,Unknown,Behavioral Economics,0.21,3,2,1.57
677,Patrick Burns,Mathematics,Music Club,Data Analysis,Unknown,Unknown,Unknown,Unknown,San Francisco,Junior,Mathematics,2.17,Spanish,German,English,French,Unknown,Astrophysics,0.14,1,4,1.16
678,Jimmy Barry,Physics,Volunteer Group,Problem Solving,Unknown,Unknown,Unknown,Unknown,Los Angeles,Graduate,Biology,2.19,Spanish,English,French,Chinese,Unknown,Human-Computer Interaction,0.1,1,4,1.15
679,Laura Evans,Physics,Volunteer Group,Problem Solving,Data Analysis,Public Speaking,Leadership,Unknown,Houston,Freshman,Psychology,2.75,Japanese,German,English,Unknown,Unknown,Robotics,0.24,4,3,1.5
680,Cheryl Williams,Mathematics,Volunteer Group,Programming,Leadership,Data Analysis,Artistic,Public Speaking,Chicago,Freshman,Physics,3.14,Spanish,German,Chinese,French,Japanese,Natural Language Processing,0.39,5,5,1.77
681,Kellie Kennedy,Computer Science,Debate Club,Artistic,Data Analysis,Leadership,Problem Solving,Public Speaking,Chicago,Senior,Biology,3.05,Chinese,Spanish,Unknown,Unknown,Unknown,Environmental Sustainability,0.34,5,2,1.69
682,Stephen Garcia,History,Music Club,Programming,Public Speaking,Data Analysis,Unknown,Unknown,Houston,Sophomore,Mathematics,3.86,Spanish,French,German,English,Chinese,Urban Planning,0.88,3,5,2.37
683,Matthew Blake,Computer Science,Art Club,Problem Solving,Data Analysis,Public Speaking,Programming,Unknown,Los Angeles,Junior,Biology,2.68,German,French,Japanese,Chinese,English,Environmental Sustainability,0.08,4,5,1.38
684,Kayla White,Biology,Music Club,Leadership,Problem Solving,Data Analysis,Unknown,Unknown,Houston,Graduate,Computer Science,3.47,English,German,French,Unknown,Unknown,Cybersecurity,0.58,3,3,2.03
685,Katherine Carey,Computer Science,Art Club,Artistic,Data Analysis,Unknown,Unknown,Unknown,Houston,Junior,History,3.13,French,Unknown,Unknown,Unknown,Unknown,Sustainable Agriculture,0.32,2,1,1.72
686,Angelica Hardy,Computer Science,Sports Team,Leadership,Artistic,Unknown,Unknown,Unknown,Los Angeles,Graduate,Mathematics,2.14,Japanese,French,German,Chinese,Spanish,Biomedical Engineering,0.04,2,5,1.09
687,Tracy Bailey,Psychology,Debate Club,Data Analysis,Unknown,Unknown,Unknown,Unknown,Boston,Junior,Biology,3.94,German,Chinese,Spanish,Japanese,Unknown,Behavioral Economics,0.95,1,4,2.45
688,Brendan Peterson,Psychology,Art Club,Artistic,Public Speaking,Data Analysis,Leadership,Unknown,Houston,Senior,Mathematics,2.29,French,Unknown,Unknown,Unknown,Unknown,Human-Computer Interaction,0.23,4,1,1.26
689,Kyle Johnson,Computer Science,Music Club,Artistic,Data Analysis,Problem Solving,Public Speaking,Programming,Chicago,Sophomore,History,3.06,English,Japanese,German,Chinese,Unknown,Renewable Energy,0.26,5,4,1.66
690,Brooke Reed,Mathematics,Coding Club,Programming,Leadership,Problem Solving,Unknown,Unknown,Houston,Junior,Biology,2.88,German,Unknown,Unknown,Unknown,Unknown,Data Science,0.15,3,1,1.52
691,James Olson,History,Coding Club,Data Analysis,Leadership,Artistic,Problem Solving,Programming,Houston,Graduate,Psychology,3.31,English,Japanese,Unknown,Unknown,Unknown,Blockchain Technology,0.43,5,2,1.87
692,Daniel Chavez,Psychology,Sports Team,Data Analysis,Artistic,Public Speaking,Programming,Leadership,Boston,Senior,Mathematics,3.02,Japanese,French,Spanish,German,Unknown,Healthcare Management,0.31,5,4,1.67
693,Courtney Harrison,Computer Science,Coding Club,Leadership,Unknown,Unknown,Unknown,Unknown,Boston,Sophomore,Computer Science,2.42,Spanish,German,English,French,Japanese,Bioinformatics,0.02,1,5,1.22
694,Joseph Dixon,Physics,Debate Club,Leadership,Data Analysis,Programming,Problem Solving,Artistic,Chicago,Junior,Biology,2.43,English,Unknown,Unknown,Unknown,Unknown,Artificial Intelligence,0.23,5,1,1.33
695,Tiffany Miller,Physics,Coding Club,Problem Solving,Leadership,Programming,Artistic,Data Analysis,New York,Graduate,Biology,2.45,French,Japanese,Unknown,Unknown,Unknown,Social Sciences,0.02,5,2,1.24
696,Frank Aguilar,Mathematics,Debate Club,Programming,Unknown,Unknown,Unknown,Unknown,San Francisco,Sophomore,Computer Science,2.14,Chinese,German,French,Spanish,Unknown,Human-Computer Interaction,0.01,1,4,1.08
697,Harold Wells,Psychology,Volunteer Group,Artistic,Data Analysis,Programming,Problem Solving,Public Speaking,Houston,Senior,Mathematics,3.85,Chinese,English,Unknown,Unknown,Unknown,Machine Learning,0.95,5,2,2.4
698,John Smith,History,Art Club,Leadership,Programming,Public Speaking,Unknown,Unknown,Chicago,Senior,Computer Science,3.7,Chinese,German,Unknown,Unknown,Unknown,Sustainable Agriculture,0.75,3,2,2.23
699,Matthew Brown,Biology,Coding Club,Public Speaking,Problem Solving,Artistic,Data Analysis,Leadership,Los Angeles,Junior,Biology,2.97,Spanish,Chinese,German,Unknown,Unknown,Sustainable Agriculture,0.03,5,3,1.5
700,Robert Meyer,Physics,Music Club,Problem Solving,Programming,Leadership,Data Analysis,Artistic,New York,Freshman,Psychology,3.77,Japanese,French,German,Unknown,Unknown,Bioinformatics,0.8,5,3,2.29
701,Michael Lambert,History,Volunteer Group,Programming,Artistic,Leadership,Problem Solving,Unknown,New York,Graduate,History,2.95,Japanese,French,Chinese,Spanish,German,Bioinformatics,0.02,4,5,1.49
702,John Hardy,Biology,Sports Team,Public Speaking,Artistic,Programming,Leadership,Unknown,San Francisco,Senior,Physics,3.09,English,Unknown,Unknown,Unknown,Unknown,Natural Language Processing,0.32,4,1,1.7
703,Emily Smith,Mathematics,Debate Club,Artistic,Leadership,Public Speaking,Programming,Problem Solving,New York,Freshman,Mathematics,3.58,German,English,Unknown,Unknown,Unknown,Social Sciences,0.63,5,2,2.11
704,Gary Duran,Physics,Debate Club,Leadership,Data Analysis,Unknown,Unknown,Unknown,New York,Senior,Computer Science,2.02,Chinese,Unknown,Unknown,Unknown,Unknown,Robotics,0.14,2,1,1.08
705,Sarah Silva,Biology,Sports Team,Leadership,Unknown,Unknown,Unknown,Unknown,Boston,Freshman,Computer Science,3.11,French,Unknown,Unknown,Unknown,Unknown,Natural Language Processing,0.38,1,1,1.74
706,Matthew Smith,Biology,Debate Club,Leadership,Programming,Problem Solving,Artistic,Unknown,New York,Sophomore,Computer Science,2.33,Japanese,Chinese,English,Spanish,German,Astrophysics,0.07,4,5,1.2
707,Colton Wallace,Physics,Debate Club,Programming,Artistic,Public Speaking,Problem Solving,Data Analysis,San Francisco,Graduate,Physics,3.82,Chinese,French,Unknown,Unknown,Unknown,Nanotechnology,0.97,5,2,2.4
708,Ryan Martin,Physics,Debate Club,Leadership,Data Analysis,Programming,Public Speaking,Problem Solving,San Francisco,Senior,Computer Science,3.24,French,English,Chinese,Unknown,Unknown,Political Science,0.42,5,3,1.83
709,Paul Thomas,Mathematics,Sports Team,Leadership,Problem Solving,Artistic,Unknown,Unknown,San Francisco,Graduate,History,3.07,Spanish,English,French,German,Chinese,Cognitive Psychology,0.36,3,5,1.71
710,Deborah Mills,Biology,Music Club,Public Speaking,Data Analysis,Problem Solving,Artistic,Leadership,Los Angeles,Junior,Computer Science,2.51,Spanish,German,Chinese,Japanese,French,Educational Technology,0.17,5,5,1.34
